client_id,epoch,batch_index,latency_seconds,payload_size_mb,edge_forward,edge_backward,server_forward,server_backward,inter_delay,grad_delay
c820b35e,7,26,0.6564,8.5969,0.1351,0.1982,0.0955,0.1852,0.0121,0.0303
1b69b63d,7,26,0.6659,8.5968,0.1343,0.1780,0.1090,0.1946,0.0114,0.0386
c820b35e,7,27,0.6102,8.5967,0.1417,0.1579,0.0965,0.1674,0.0109,0.0358
1b69b63d,7,27,0.5820,8.5966,0.1234,0.1768,0.0795,0.1644,0.0119,0.0261
c820b35e,7,28,0.6198,8.5967,0.1163,0.1659,0.1012,0.1822,0.0125,0.0417
1b69b63d,7,28,0.5954,8.5974,0.1149,0.1701,0.1006,0.1685,0.0142,0.0272
c820b35e,8,29,0.6205,8.5963,0.1110,0.1883,0.1006,0.1799,0.0114,0.0293
1b69b63d,8,29,0.6508,8.5964,0.1088,0.1817,0.1011,0.1933,0.0336,0.0323
c820b35e,8,30,0.7179,8.5972,0.1363,0.2157,0.1189,0.1970,0.0140,0.0360
1b69b63d,8,30,0.7598,8.5965,0.1303,0.2134,0.1154,0.2144,0.0463,0.0400
c820b35e,8,31,0.7474,8.5964,0.1338,0.1996,0.1582,0.2032,0.0172,0.0355
1b69b63d,8,31,0.7125,8.5966,0.1313,0.1877,0.1162,0.1974,0.0485,0.0313
c820b35e,8,32,0.6258,8.5965,0.1236,0.1715,0.1235,0.1612,0.0118,0.0342
1b69b63d,8,32,0.5995,8.5963,0.1132,0.1590,0.0974,0.1741,0.0236,0.0322
c820b35e,9,33,0.6449,8.5963,0.1219,0.2239,0.0935,0.1550,0.0096,0.0409
1b69b63d,9,33,0.7931,8.5965,0.1156,0.1871,0.1533,0.2754,0.0174,0.0443
c820b35e,9,34,0.7835,8.5966,0.1841,0.1966,0.1133,0.2236,0.0277,0.0382
1b69b63d,9,34,0.6490,8.5967,0.1312,0.1633,0.1096,0.1935,0.0241,0.0273
c820b35e,9,35,0.5909,8.5965,0.1258,0.1615,0.0972,0.1622,0.0092,0.0350
1b69b63d,9,35,0.5769,8.5964,0.1274,0.1504,0.0902,0.1673,0.0088,0.0327
c820b35e,9,36,0.5411,8.5969,0.1026,0.1690,0.0757,0.1517,0.0105,0.0317
1b69b63d,9,36,0.5624,8.5965,0.1008,0.1699,0.0919,0.1653,0.0095,0.0249
c820b35e,10,37,0.6110,8.5963,0.1234,0.1638,0.1021,0.1785,0.0116,0.0317
1b69b63d,10,37,0.6979,8.5963,0.1219,0.1886,0.1119,0.2051,0.0307,0.0397
c820b35e,10,38,0.6674,8.5969,0.1238,0.1711,0.1071,0.1890,0.0423,0.0341
1b69b63d,10,38,0.6880,8.5964,0.1315,0.1993,0.1039,0.1955,0.0124,0.0454
c820b35e,10,39,0.7210,8.5963,0.1303,0.1905,0.1171,0.2048,0.0408,0.0376
1b69b63d,10,39,0.6974,8.5967,0.1528,0.2010,0.1013,0.1853,0.0138,0.0432
c820b35e,10,40,0.6868,8.5964,0.1419,0.1667,0.1120,0.2067,0.0197,0.0397
1b69b63d,10,40,0.5913,8.5966,0.1459,0.1690,0.0844,0.1530,0.0127,0.0262
c820b35e,11,41,0.5913,8.5963,0.1063,0.1793,0.0991,0.1587,0.0147,0.0333
1b69b63d,11,41,0.6988,8.5965,0.1131,0.2278,0.1110,0.1933,0.0111,0.0425
c820b35e,11,42,0.6591,8.5965,0.1147,0.2043,0.1109,0.1730,0.0249,0.0313
1b69b63d,11,42,0.6657,8.5965,0.1403,0.1550,0.1185,0.1925,0.0173,0.0421
c820b35e,11,43,0.6949,8.5973,0.1381,0.1857,0.1013,0.1573,0.0860,0.0265
1b69b63d,11,43,0.6023,8.5963,0.1020,0.1626,0.1109,0.1800,0.0133,0.0336
c820b35e,11,44,0.6134,8.5971,0.1224,0.1648,0.0955,0.1842,0.0122,0.0343
1b69b63d,11,44,0.6259,8.5963,0.1357,0.1692,0.0997,0.1716,0.0116,0.0380
c820b35e,12,45,0.7316,8.5963,0.1149,0.2570,0.1043,0.1771,0.0327,0.0457
1b69b63d,12,45,0.8949,8.5963,0.1392,0.2882,0.1250,0.2496,0.0192,0.0737
c820b35e,12,46,0.8814,8.5964,0.2201,0.2223,0.1353,0.2344,0.0240,0.0454
1b69b63d,12,46,0.6545,8.5967,0.1585,0.1962,0.0876,0.1709,0.0134,0.0279
c820b35e,12,47,0.6523,8.5967,0.1527,0.1743,0.1220,0.1590,0.0167,0.0276
1b69b63d,12,47,0.7050,8.5965,0.1296,0.1763,0.0932,0.1956,0.0833,0.0270
c820b35e,12,48,0.6790,8.5963,0.1450,0.1880,0.1122,0.1830,0.0130,0.0378
1b69b63d,12,48,0.6462,8.5965,0.1304,0.1797,0.1012,0.1708,0.0381,0.0259
c820b35e,13,49,0.6156,8.5965,0.1262,0.1784,0.0986,0.1678,0.0114,0.0333
1b69b63d,13,49,0.6414,8.5963,0.1290,0.1835,0.0964,0.1868,0.0161,0.0296
c820b35e,13,50,0.6839,8.5966,0.1287,0.1857,0.1177,0.2071,0.0132,0.0316
1b69b63d,13,50,0.7196,8.5965,0.1368,0.1807,0.1112,0.2055,0.0425,0.0429
c820b35e,13,51,0.6216,8.5963,0.1325,0.1748,0.1032,0.1632,0.0179,0.0299
1b69b63d,13,51,0.6150,8.5963,0.1117,0.1663,0.1018,0.1859,0.0109,0.0385
c820b35e,13,52,0.6379,8.5967,0.1276,0.1737,0.1028,0.1881,0.0194,0.0263
1b69b63d,13,52,0.6615,8.5967,0.1230,0.1903,0.0998,0.2075,0.0105,0.0305
c820b35e,14,53,0.7154,8.5965,0.1416,0.1938,0.1108,0.2004,0.0321,0.0368
1b69b63d,14,53,0.7184,8.5968,0.1481,0.1985,0.1150,0.2108,0.0132,0.0327
c820b35e,14,54,0.7261,8.5968,0.1227,0.2036,0.1194,0.2230,0.0200,0.0373
1b69b63d,14,54,0.6781,8.5964,0.1345,0.1753,0.1296,0.1878,0.0179,0.0330
c820b35e,14,55,0.6230,8.5964,0.1282,0.1705,0.1098,0.1673,0.0154,0.0318
1b69b63d,14,55,0.6511,8.5966,0.1232,0.1878,0.0964,0.1910,0.0099,0.0428
c820b35e,14,56,0.6455,8.5963,0.1171,0.1802,0.1061,0.1976,0.0151,0.0293
1b69b63d,14,56,0.7206,8.5963,0.1274,0.2339,0.1074,0.1967,0.0135,0.0416
c820b35e,15,57,0.7311,8.5963,0.1301,0.1787,0.1639,0.1800,0.0464,0.0320
1b69b63d,15,57,0.6456,8.5964,0.1131,0.1938,0.1043,0.1773,0.0201,0.0370
c820b35e,15,58,0.6861,8.5963,0.1393,0.1825,0.1179,0.2003,0.0135,0.0326
1b69b63d,15,58,0.7202,8.5964,0.1378,0.1875,0.1131,0.2002,0.0393,0.0422
c820b35e,15,59,0.6978,8.5968,0.1326,0.1900,0.1157,0.2033,0.0164,0.0397
1b69b63d,15,59,0.5845,8.5967,0.1288,0.1594,0.0921,0.1674,0.0117,0.0250
c820b35e,15,60,0.6155,8.5966,0.1207,0.1551,0.1084,0.1902,0.0126,0.0284
1b69b63d,15,60,0.6979,8.5967,0.1220,0.1593,0.0984,0.1932,0.0991,0.0258
c820b35e,16,61,0.6637,8.5966,0.1234,0.1754,0.0992,0.1931,0.0339,0.0388
1b69b63d,16,61,0.6828,8.5967,0.1264,0.2103,0.1017,0.1847,0.0340,0.0256
c820b35e,16,62,0.7063,8.5964,0.1313,0.1815,0.1405,0.2048,0.0146,0.0336
1b69b63d,16,62,0.7315,8.5968,0.1271,0.2170,0.1035,0.1969,0.0501,0.0368
c820b35e,16,63,0.5964,8.5963,0.1242,0.1702,0.0944,0.1648,0.0134,0.0293
1b69b63d,16,63,0.6425,8.5966,0.1186,0.1556,0.1064,0.1940,0.0126,0.0552
c820b35e,16,64,0.7059,8.5964,0.1185,0.1672,0.1067,0.1810,0.0986,0.0340
1b69b63d,16,64,0.6704,8.5969,0.1163,0.2164,0.0860,0.2054,0.0122,0.0341
c820b35e,17,65,0.7812,8.5974,0.1180,0.1904,0.1404,0.2644,0.0348,0.0332
1b69b63d,17,65,0.7402,8.5963,0.1751,0.2203,0.1040,0.1949,0.0173,0.0286
c820b35e,17,66,0.6847,8.5964,0.1324,0.2143,0.1081,0.1815,0.0112,0.0372
1b69b63d,17,66,0.6647,8.5964,0.1314,0.2104,0.1038,0.1755,0.0103,0.0333
c820b35e,17,67,0.6688,8.5964,0.1213,0.1675,0.1364,0.1997,0.0132,0.0308
1b69b63d,17,67,0.6379,8.5963,0.1325,0.1893,0.0917,0.1578,0.0402,0.0264
c820b35e,17,68,0.6074,8.5974,0.1166,0.1501,0.1151,0.1751,0.0186,0.0319
1b69b63d,17,68,0.6058,8.5963,0.1141,0.1686,0.0890,0.1582,0.0460,0.0298
c820b35e,18,69,0.5976,8.5967,0.1117,0.1752,0.0923,0.1785,0.0113,0.0285
1b69b63d,18,69,0.6948,8.5967,0.1379,0.2031,0.1061,0.2002,0.0097,0.0378
c820b35e,18,70,0.7238,8.5964,0.1287,0.2065,0.1211,0.1894,0.0385,0.0396
1b69b63d,18,70,0.7273,8.5966,0.1410,0.2181,0.1208,0.1837,0.0148,0.0490
c820b35e,18,71,0.6454,8.5965,0.1367,0.1760,0.1026,0.1840,0.0168,0.0293
1b69b63d,18,71,0.6138,8.5967,0.1295,0.1628,0.1094,0.1691,0.0150,0.0281
c820b35e,18,72,0.6389,8.5966,0.1188,0.1559,0.0943,0.1738,0.0646,0.0315
1b69b63d,18,72,0.6281,8.5972,0.1195,0.1767,0.0962,0.1974,0.0090,0.0293
c820b35e,19,73,0.7375,8.5964,0.1211,0.2161,0.0977,0.1934,0.0683,0.0409
1b69b63d,19,73,0.7060,8.5966,0.1266,0.1803,0.1099,0.2263,0.0169,0.0460
c820b35e,19,74,0.7153,8.5966,0.1539,0.1991,0.1087,0.1995,0.0123,0.0417
1b69b63d,19,74,0.7195,8.5966,0.1444,0.2052,0.1125,0.1914,0.0270,0.0390
c820b35e,19,75,0.6002,8.5963,0.1273,0.1585,0.1094,0.1682,0.0148,0.0219
1b69b63d,19,75,0.5925,8.5966,0.1199,0.1694,0.0984,0.1641,0.0086,0.0320
c820b35e,19,76,0.5949,8.5967,0.1191,0.1735,0.0940,0.1683,0.0113,0.0286
1b69b63d,19,76,0.5718,8.5977,0.1146,0.1464,0.0945,0.1764,0.0104,0.0295
c820b35e,20,77,0.6111,8.5967,0.1214,0.1737,0.0888,0.1776,0.0189,0.0305
1b69b63d,20,77,0.6708,8.5966,0.1185,0.1875,0.0944,0.2122,0.0184,0.0399
c820b35e,20,78,0.7153,8.5966,0.1231,0.2049,0.1151,0.2153,0.0222,0.0348
1b69b63d,20,78,0.6609,8.5974,0.1307,0.1584,0.1063,0.2111,0.0138,0.0404
c820b35e,20,79,0.5883,8.5964,0.1359,0.1702,0.0821,0.1541,0.0136,0.0323
1b69b63d,20,79,0.5768,8.5967,0.1107,0.1760,0.0904,0.1627,0.0125,0.0246
c820b35e,20,80,0.5871,8.5964,0.1262,0.1593,0.0967,0.1619,0.0099,0.0331
1b69b63d,20,80,0.5615,8.5966,0.1237,0.1400,0.0929,0.1669,0.0153,0.0226
206a4611,1,1,1.8007,8.5964,0.2317,0.2609,0.1670,0.2645,0.8298,0.0469
531eb58a,1,1,2.1382,8.5964,0.2320,0.2402,0.1302,0.2012,1.2933,0.0414
206a4611,1,2,0.7549,8.5963,0.1703,0.2020,0.1125,0.2088,0.0160,0.0453
531eb58a,1,2,0.7724,8.5964,0.1608,0.2000,0.1120,0.2033,0.0462,0.0501
206a4611,1,3,0.7399,8.5969,0.1501,0.1875,0.1138,0.2360,0.0127,0.0398
531eb58a,1,3,0.7989,8.5964,0.1452,0.2094,0.1256,0.2261,0.0500,0.0426
206a4611,1,4,0.7904,8.5964,0.1316,0.1922,0.1282,0.2528,0.0482,0.0375
531eb58a,1,4,0.8055,8.5966,0.1796,0.1898,0.1280,0.2428,0.0147,0.0506
206a4611,2,5,0.8476,8.5965,0.1410,0.2244,0.1295,0.2337,0.0717,0.0473
531eb58a,2,5,0.8801,8.5964,0.1405,0.2451,0.1373,0.2620,0.0425,0.0526
206a4611,2,6,0.8943,8.5963,0.1621,0.2636,0.1428,0.2624,0.0264,0.0371
531eb58a,2,6,0.8883,8.5964,0.1741,0.2716,0.1285,0.2505,0.0189,0.0447
206a4611,2,7,0.8799,8.5966,0.1807,0.2259,0.1646,0.2390,0.0189,0.0508
531eb58a,2,7,0.7996,8.5964,0.1720,0.2007,0.1411,0.2209,0.0215,0.0434
206a4611,2,8,0.7380,8.5963,0.1419,0.2194,0.1148,0.2091,0.0135,0.0393
531eb58a,2,8,0.7723,8.5966,0.1463,0.2313,0.1148,0.2203,0.0165,0.0430
206a4611,3,9,0.8211,8.5965,0.1679,0.2260,0.1282,0.2402,0.0156,0.0432
531eb58a,3,9,0.8421,8.5967,0.1449,0.2255,0.1461,0.2570,0.0245,0.0441
206a4611,3,10,0.8577,8.5967,0.1563,0.2233,0.1295,0.2735,0.0272,0.0478
531eb58a,3,10,0.8239,8.5965,0.1625,0.2176,0.1384,0.2387,0.0248,0.0418
206a4611,3,11,0.7757,8.5965,0.1548,0.2000,0.1299,0.2345,0.0147,0.0418
531eb58a,3,11,0.7586,8.5966,0.1421,0.1932,0.1225,0.2366,0.0238,0.0404
206a4611,3,12,0.7583,8.5964,0.1403,0.2010,0.1291,0.2332,0.0216,0.0332
531eb58a,3,12,0.7581,8.5968,0.1415,0.1901,0.1224,0.2322,0.0266,0.0454
206a4611,4,13,0.7999,8.5965,0.1434,0.2183,0.1344,0.2401,0.0293,0.0344
531eb58a,4,13,0.8396,8.5969,0.1415,0.2295,0.1226,0.2483,0.0483,0.0494
206a4611,4,14,0.9300,8.5964,0.1734,0.2434,0.1524,0.2888,0.0205,0.0515
531eb58a,4,14,0.9675,8.5965,0.1864,0.2353,0.1604,0.2776,0.0553,0.0524
206a4611,4,15,0.8476,8.5968,0.1840,0.2135,0.1304,0.2569,0.0193,0.0435
531eb58a,4,15,0.7744,8.5965,0.1743,0.2213,0.1123,0.2114,0.0154,0.0396
206a4611,4,16,0.7221,8.5964,0.1512,0.2080,0.1123,0.2005,0.0109,0.0392
531eb58a,4,16,0.7382,8.5968,0.1577,0.2093,0.1107,0.2073,0.0123,0.0410
206a4611,5,17,0.8450,8.5967,0.1554,0.2788,0.1234,0.2277,0.0186,0.0410
531eb58a,5,17,0.9339,8.5967,0.1536,0.2406,0.1478,0.3254,0.0147,0.0518
206a4611,5,18,0.9689,8.5964,0.2087,0.2644,0.1462,0.2728,0.0212,0.0555
531eb58a,5,18,0.9166,8.5963,0.1807,0.2575,0.1523,0.2379,0.0188,0.0695
206a4611,5,19,0.8361,8.5966,0.2017,0.1969,0.1389,0.2504,0.0125,0.0357
531eb58a,5,19,0.7633,8.5971,0.1738,0.1942,0.1221,0.2163,0.0201,0.0367
206a4611,5,20,0.7604,8.5965,0.1485,0.1947,0.1235,0.2366,0.0142,0.0429
531eb58a,5,20,0.8378,8.5969,0.1525,0.2193,0.1306,0.2514,0.0337,0.0504
206a4611,6,21,0.9741,8.5966,0.1522,0.2967,0.1348,0.2533,0.0818,0.0553
531eb58a,6,21,1.0309,8.5966,0.1727,0.2442,0.2370,0.3115,0.0280,0.0375
206a4611,6,22,0.9604,8.5965,0.1901,0.2746,0.1403,0.2467,0.0517,0.0571
531eb58a,6,22,0.9966,8.5965,0.1816,0.2884,0.1863,0.2767,0.0183,0.0454
206a4611,6,23,0.9084,8.5968,0.1792,0.1953,0.1504,0.3035,0.0411,0.0388
531eb58a,6,23,0.7757,8.5964,0.1722,0.1954,0.1241,0.2373,0.0119,0.0347
206a4611,6,24,0.8761,8.5964,0.1498,0.2465,0.1334,0.2575,0.0413,0.0477
531eb58a,6,24,0.9201,8.5964,0.1641,0.2557,0.1514,0.2625,0.0389,0.0474
206a4611,7,25,0.8627,8.5963,0.1727,0.2266,0.1326,0.2732,0.0153,0.0422
531eb58a,7,25,0.9115,8.5971,0.1762,0.2544,0.1341,0.2856,0.0155,0.0458
206a4611,7,26,0.9049,8.5963,0.1801,0.2160,0.1391,0.2702,0.0468,0.0527
531eb58a,7,26,0.9164,8.5964,0.2018,0.2438,0.1437,0.2531,0.0140,0.0600
206a4611,7,27,0.9393,8.5966,0.1648,0.2128,0.1466,0.2832,0.0833,0.0487
531eb58a,7,27,0.8661,8.5969,0.1923,0.2250,0.1374,0.2460,0.0194,0.0461
206a4611,7,28,0.8284,8.5965,0.1665,0.2127,0.1311,0.2445,0.0341,0.0396
531eb58a,7,28,0.7693,8.5963,0.1613,0.2123,0.1204,0.2135,0.0122,0.0496
206a4611,8,29,0.7843,8.5965,0.1487,0.2156,0.1284,0.2368,0.0171,0.0378
531eb58a,8,29,0.8625,8.5966,0.1491,0.2227,0.1413,0.2801,0.0246,0.0446
206a4611,8,30,0.8579,8.5968,0.1578,0.2122,0.1324,0.2578,0.0540,0.0436
531eb58a,8,30,0.8246,8.5966,0.1666,0.2161,0.1273,0.2497,0.0107,0.0541
206a4611,8,31,0.8478,8.5967,0.1618,0.2040,0.1438,0.2726,0.0198,0.0458
531eb58a,8,31,0.8682,8.5968,0.1651,0.2565,0.1287,0.2271,0.0315,0.0592
206a4611,8,32,0.9690,8.5964,0.1628,0.2800,0.1520,0.3130,0.0151,0.0461
531eb58a,8,32,0.9344,8.5965,0.1943,0.2418,0.1391,0.2690,0.0300,0.0601
206a4611,9,33,0.8649,8.5964,0.1941,0.2309,0.1500,0.2379,0.0145,0.0374
531eb58a,9,33,1.0190,8.5964,0.1572,0.3104,0.1375,0.2832,0.0694,0.0613
206a4611,9,34,1.0586,8.5967,0.2172,0.2829,0.1747,0.3027,0.0190,0.0621
531eb58a,9,34,0.9647,8.5965,0.1865,0.2785,0.1566,0.2754,0.0176,0.0502
206a4611,9,35,0.9392,8.5964,0.1953,0.2356,0.1616,0.2713,0.0191,0.0563
531eb58a,9,35,0.8592,8.5968,0.1845,0.2189,0.1269,0.2441,0.0436,0.0413
206a4611,9,36,0.7286,8.5967,0.1505,0.1992,0.1180,0.2093,0.0127,0.0389
531eb58a,9,36,0.7758,8.5964,0.1725,0.2232,0.1185,0.2164,0.0114,0.0337
206a4611,10,37,0.8387,8.5964,0.1472,0.2392,0.1228,0.2481,0.0348,0.0466
531eb58a,10,37,0.8656,8.5967,0.1841,0.2314,0.1375,0.2552,0.0173,0.0401
206a4611,10,38,1.0462,8.5967,0.1744,0.3489,0.1400,0.2877,0.0194,0.0757
531eb58a,10,38,1.0549,8.5964,0.1905,0.2503,0.2381,0.2976,0.0331,0.0454
206a4611,10,39,0.8423,8.5965,0.1960,0.2159,0.1495,0.2266,0.0177,0.0366
531eb58a,10,39,0.7664,8.5968,0.1613,0.2075,0.1248,0.2285,0.0115,0.0328
206a4611,10,40,0.7658,8.5963,0.1514,0.2047,0.1184,0.2345,0.0156,0.0413
531eb58a,10,40,0.8391,8.5963,0.1622,0.2362,0.1334,0.2435,0.0179,0.0459
206a4611,11,41,0.9566,8.5964,0.1525,0.2432,0.1373,0.3165,0.0563,0.0507
531eb58a,11,41,1.0474,8.5965,0.2006,0.2659,0.1528,0.3127,0.0429,0.0726
206a4611,11,42,0.9546,8.5966,0.1856,0.2489,0.1643,0.2508,0.0610,0.0439
531eb58a,11,42,0.9080,8.5966,0.1811,0.2368,0.1456,0.2932,0.0129,0.0384
206a4611,11,43,0.8626,8.5964,0.1989,0.2220,0.1362,0.2268,0.0399,0.0387
531eb58a,11,43,0.7379,8.5970,0.1628,0.1944,0.1213,0.2111,0.0108,0.0375
206a4611,11,44,0.8026,8.5968,0.1639,0.2396,0.1197,0.2261,0.0123,0.0411
531eb58a,11,44,0.9788,8.5965,0.1460,0.3388,0.1316,0.2771,0.0264,0.0589
206a4611,12,45,1.0564,8.5964,0.1921,0.3099,0.1924,0.2953,0.0198,0.0468
531eb58a,12,45,1.0387,8.5969,0.1750,0.2746,0.2075,0.2864,0.0276,0.0677
206a4611,12,46,1.0316,8.5974,0.1914,0.2764,0.1602,0.3093,0.0472,0.0471
531eb58a,12,46,0.9424,8.5965,0.1694,0.2300,0.1658,0.3160,0.0216,0.0396
206a4611,12,47,0.9572,8.5965,0.1936,0.2756,0.1433,0.2781,0.0156,0.0510
531eb58a,12,47,0.9815,8.5963,0.1757,0.2664,0.1620,0.3013,0.0352,0.0410
206a4611,12,48,0.9488,8.5964,0.1976,0.2695,0.1597,0.2556,0.0140,0.0524
531eb58a,12,48,0.9258,8.5963,0.1760,0.2337,0.1652,0.2800,0.0231,0.0478
206a4611,13,49,0.8646,8.5971,0.1917,0.2394,0.1385,0.2325,0.0190,0.0436
531eb58a,13,49,0.8872,8.5965,0.1575,0.2454,0.1236,0.2774,0.0221,0.0612
206a4611,13,50,1.0093,8.5969,0.1804,0.3055,0.1342,0.2869,0.0144,0.0879
531eb58a,13,50,0.9758,8.5974,0.1885,0.2544,0.1657,0.2924,0.0301,0.0447
206a4611,13,51,0.7898,8.5968,0.1543,0.2104,0.1301,0.2465,0.0130,0.0356
531eb58a,13,51,0.7651,8.5965,0.1725,0.2163,0.1214,0.2081,0.0120,0.0347
206a4611,13,52,0.8410,8.5971,0.1536,0.2695,0.1255,0.2373,0.0157,0.0395
531eb58a,13,52,0.9057,8.5974,0.1678,0.2580,0.1554,0.2713,0.0159,0.0373
206a4611,14,53,0.9112,8.5964,0.1623,0.2541,0.1523,0.2699,0.0171,0.0556
531eb58a,14,53,0.9111,8.5964,0.1999,0.2432,0.1514,0.2496,0.0151,0.0520
206a4611,14,54,0.9627,8.5967,0.1827,0.3235,0.1358,0.2461,0.0161,0.0585
531eb58a,14,54,0.8900,8.5967,0.1803,0.2358,0.1294,0.2698,0.0166,0.0580
206a4611,14,55,0.8874,8.5963,0.2465,0.2077,0.1580,0.2174,0.0166,0.0412
531eb58a,14,55,0.8674,8.5968,0.1680,0.1994,0.1301,0.2266,0.1036,0.0396
206a4611,14,56,0.7636,8.5963,0.1453,0.2090,0.1251,0.2312,0.0159,0.0371
531eb58a,14,56,0.7972,8.5965,0.1475,0.2207,0.1320,0.2273,0.0268,0.0430
206a4611,15,57,0.8013,8.5965,0.1508,0.2342,0.1181,0.2248,0.0267,0.0467
531eb58a,15,57,0.7881,8.5963,0.1565,0.2230,0.1257,0.2310,0.0114,0.0405
206a4611,15,58,0.9223,8.5963,0.1777,0.2544,0.1528,0.2654,0.0178,0.0542
531eb58a,15,58,0.8750,8.5964,0.1624,0.2153,0.1277,0.2407,0.0848,0.0442
206a4611,15,59,0.7808,8.5968,0.1738,0.2047,0.1265,0.2178,0.0144,0.0437
531eb58a,15,59,0.7850,8.5967,0.1526,0.2090,0.1178,0.2175,0.0550,0.0332
206a4611,15,60,0.7625,8.5965,0.1522,0.2165,0.1181,0.2247,0.0113,0.0396
531eb58a,15,60,0.8047,8.5968,0.1611,0.2436,0.1166,0.2180,0.0115,0.0539
206a4611,16,61,0.9028,8.5965,0.1889,0.2441,0.1493,0.2658,0.0129,0.0419
531eb58a,16,61,1.1243,8.5967,0.1732,0.3334,0.1493,0.3192,0.0640,0.0852
206a4611,16,62,1.1910,8.5967,0.2134,0.3178,0.1780,0.3712,0.0345,0.0760
531eb58a,16,62,1.2247,8.5964,0.2304,0.3048,0.2056,0.3784,0.0354,0.0700
206a4611,16,63,1.0984,8.5966,0.2105,0.2599,0.1742,0.3047,0.0959,0.0533
531eb58a,16,63,0.9790,8.5965,0.1926,0.2646,0.1564,0.2853,0.0233,0.0569
206a4611,16,64,0.9991,8.5967,0.1896,0.2828,0.1488,0.2751,0.0494,0.0533
531eb58a,16,64,1.0110,8.5964,0.1876,0.3067,0.1549,0.2798,0.0277,0.0544
206a4611,17,65,1.1063,8.5965,0.2029,0.2910,0.1680,0.3241,0.0528,0.0675
531eb58a,17,65,1.0371,8.5968,0.2073,0.2848,0.1642,0.2992,0.0222,0.0594
206a4611,17,66,1.1030,8.5963,0.2164,0.2748,0.1926,0.3388,0.0168,0.0636
531eb58a,17,66,1.2467,8.5966,0.2257,0.3337,0.1844,0.3523,0.0955,0.0551
206a4611,17,67,1.0228,8.5966,0.2098,0.2580,0.1588,0.2906,0.0529,0.0527
531eb58a,17,67,0.9374,8.5963,0.2051,0.2475,0.1470,0.2659,0.0188,0.0531
206a4611,17,68,0.9070,8.5965,0.1915,0.2219,0.1397,0.2388,0.0748,0.0402
531eb58a,17,68,0.7598,8.5964,0.1634,0.2139,0.1190,0.2138,0.0112,0.0387
206a4611,18,69,0.7989,8.5964,0.1594,0.2548,0.1187,0.2136,0.0150,0.0374
531eb58a,18,69,0.8278,8.5963,0.1518,0.2461,0.1400,0.2300,0.0178,0.0420
206a4611,18,70,0.8858,8.5971,0.1701,0.2395,0.1484,0.2555,0.0197,0.0527
531eb58a,18,70,0.8502,8.5964,0.1627,0.2004,0.1392,0.2586,0.0528,0.0365
206a4611,18,71,0.7632,8.5967,0.1676,0.1944,0.1278,0.2254,0.0125,0.0356
531eb58a,18,71,0.7576,8.5967,0.1521,0.1979,0.1240,0.2196,0.0295,0.0345
206a4611,18,72,0.7615,8.5964,0.1462,0.1999,0.1308,0.2320,0.0148,0.0380
531eb58a,18,72,0.8018,8.5965,0.1436,0.2182,0.1258,0.2321,0.0407,0.0413
206a4611,19,73,0.8150,8.5964,0.1605,0.2430,0.1189,0.2288,0.0141,0.0497
531eb58a,19,73,0.8731,8.5964,0.1490,0.2374,0.1433,0.2799,0.0149,0.0485
206a4611,19,74,0.8966,8.5969,0.1664,0.2484,0.1364,0.2712,0.0198,0.0544
531eb58a,19,74,0.9084,8.5970,0.1796,0.2296,0.1503,0.2926,0.0135,0.0429
206a4611,19,75,0.8396,8.5967,0.1633,0.1963,0.1396,0.2601,0.0472,0.0331
531eb58a,19,75,0.7655,8.5963,0.1642,0.1866,0.1288,0.2308,0.0139,0.0413
206a4611,19,76,0.8123,8.5966,0.1423,0.2023,0.1308,0.2424,0.0533,0.0412
531eb58a,19,76,0.8332,8.5967,0.1404,0.2359,0.1193,0.2305,0.0614,0.0457
206a4611,20,77,0.8782,8.5963,0.1593,0.2700,0.1378,0.2261,0.0182,0.0669
531eb58a,20,77,0.9407,8.5964,0.1635,0.2499,0.1534,0.2923,0.0190,0.0625
206a4611,20,78,0.9583,8.5967,0.1959,0.2857,0.1389,0.2647,0.0198,0.0533
531eb58a,20,78,0.9223,8.5964,0.1820,0.2504,0.1513,0.2886,0.0137,0.0361
206a4611,20,79,0.8659,8.5965,0.1789,0.2082,0.1577,0.2634,0.0221,0.0356
531eb58a,20,79,0.8065,8.5963,0.1761,0.2178,0.1195,0.2252,0.0337,0.0342
206a4611,20,80,0.7775,8.5963,0.1634,0.2034,0.1195,0.2330,0.0158,0.0425
531eb58a,20,80,0.7679,8.5964,0.1570,0.1836,0.1350,0.2308,0.0296,0.0318
206a4611,1,1,0.7467,8.5963,0.1541,0.2059,0.1261,0.2098,0.0167,0.0341
531eb58a,1,1,1.1771,8.5964,0.1643,0.2217,0.1463,0.2434,0.3622,0.0393
206a4611,1,2,0.8240,8.5965,0.1584,0.2447,0.1257,0.2239,0.0296,0.0418
531eb58a,1,2,0.7920,8.5965,0.1661,0.2085,0.1294,0.2265,0.0160,0.0454
206a4611,1,3,0.8522,8.5966,0.1696,0.2466,0.1288,0.2395,0.0144,0.0533
531eb58a,1,3,0.7966,8.5963,0.1609,0.2036,0.1519,0.2145,0.0226,0.0432
206a4611,1,4,0.8163,8.5963,0.1670,0.2460,0.1372,0.2177,0.0152,0.0332
531eb58a,1,4,0.8530,8.5966,0.1480,0.2342,0.1237,0.2524,0.0581,0.0367
206a4611,2,5,0.8938,8.5963,0.1844,0.2480,0.1382,0.2553,0.0178,0.0500
